,_ws.col.AbsTime,wlan.sa,wlan.da,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,Unnamed: 9,Unnamed: 10
546578,50:43.6,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
546584,50:43.8,fc:6b:f0:0a:c3:43,ff:ff:ff:ff:ff:ff,,,,,,,,
546586,50:43.8,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
546593,50:43.9,fc:6b:f0:0a:c3:43,ff:ff:ff:ff:ff:ff,,,,,,,,
546669,50:47.0,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,192.168.1.2,224.0.0.1,,,,,,
546672,50:47.0,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,192.168.1.160,239.255.255.250,,,,,,
546673,50:47.0,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,192.168.1.160,239.255.255.250,,,,,,
546675,50:47.0,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,192.168.0.50,224.0.0.252,,,,,,
546678,50:47.0,24:18:1d:49:97:57,6c:fd:b9:4f:70:0b,192.168.1.118,224.0.0.251,,,,,,
546680,50:47.0,24:18:1d:49:97:57,6c:fd:b9:4f:70:0b,192.168.1.118,224.0.0.251,,,,,,
546682,50:47.0,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,192.168.1.160,224.0.1.60,,,,,,
546724,50:47.6,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
546731,50:47.9,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
546733,50:47.9,b8:55:10:25:bb:10,fc:6b:f0:0a:c3:43,192.168.1.2,224.0.0.1,,,,,,
546734,50:47.9,78:54:2e:56:20:fa,fc:6b:f0:0a:c3:43,192.168.0.50,224.0.0.252,,,,,,
546735,50:47.9,24:18:1d:49:97:57,fc:6b:f0:0a:c3:43,192.168.1.118,224.0.0.251,,,,,,
546738,50:47.9,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,192.168.1.160,239.255.255.250,,,,,,
546740,50:47.9,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,192.168.1.160,224.0.1.60,,,,,,
546742,50:47.9,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
546763,50:49.7,00:0d:54:a4:81:85,6c:fd:b9:4f:70:0b,192.168.1.200,224.0.1.134,,,,,,
546777,50:50.0,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
546779,50:50.0,00:0d:54:a4:81:85,fc:6b:f0:0a:c3:43,192.168.1.200,224.0.1.134,,,,,,
546782,50:50.0,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
546790,50:50.4,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
546826,50:53.0,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
546828,50:53.0,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,47.91.156.175,192.168.1.111,12306,40100.0,,,,
546830,50:53.1,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
546996,51:00.0,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
547008,51:00.2,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
547012,51:00.3,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
547014,51:00.4,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
547016,51:00.5,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
547018,51:00.6,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
547020,51:00.7,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
547088,51:05.3,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
547090,51:05.3,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,120.77.100.46,192.168.1.111,12306,40099.0,,,,
547092,51:05.3,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
547127,51:08.4,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
547158,51:09.4,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
547226,51:12.9,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
547228,51:13.0,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
547230,51:13.1,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
547232,51:13.2,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
547234,51:13.3,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
547236,51:13.4,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
547238,51:13.5,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
547240,51:13.6,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
547259,51:14.4,00:17:88:77:35:80,6c:fd:b9:4f:70:0b,192.168.1.119,224.0.0.22,,,,,,
547264,51:14.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,224.0.0.22,,,,,,
547267,51:14.5,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
547269,51:14.5,00:17:88:77:35:80,fc:6b:f0:0a:c3:43,192.168.1.119,224.0.0.22,,,,,,
547272,51:14.6,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
547276,51:14.6,00:17:88:77:35:80,08:c5:e1:d1:47:a5,192.168.1.119,224.0.0.22,,,,,,
547286,51:15.3,00:17:88:77:35:80,6c:fd:b9:4f:70:0b,192.168.1.119,224.0.0.22,,,,,,
547291,51:15.3,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,224.0.0.22,,,,,,
547294,51:15.6,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
547296,51:15.6,00:17:88:77:35:80,fc:6b:f0:0a:c3:43,192.168.1.119,224.0.0.22,,,,,,
547301,51:15.6,00:17:88:77:35:80,08:c5:e1:d1:47:a5,192.168.1.119,224.0.0.246,,,,,,
547303,51:15.6,00:17:88:77:35:80,08:c5:e1:d1:47:a5,192.168.1.119,224.0.0.22,,,,,,
547305,51:15.6,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
547579,51:17.0,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,,,,,,,,
547580,51:17.0,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,,,,,,,,
547581,51:17.0,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,,,,,,,,
547582,51:17.0,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,,,,,,,,
547586,51:17.0,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,,,,,,,,
547588,51:17.0,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
547589,51:17.0,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
547590,51:17.0,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
547592,51:17.0,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
547593,51:17.0,00:1c:10:f7:cd:bc,6c:fd:b9:4f:70:0b,,,,,,,,
547638,51:17.5,e0:cb:4e:31:20:6c,6c:fd:b9:4f:70:0b,,,,,,,,
547643,51:17.6,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
547645,51:17.6,b8:55:10:25:bb:10,fc:6b:f0:0a:c3:43,,,,,,,,
547647,51:17.6,78:54:2e:56:20:fa,fc:6b:f0:0a:c3:43,,,,,,,,
547649,51:17.6,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
547651,51:17.6,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
547653,51:17.6,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
547655,51:17.6,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
547657,51:17.6,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
547659,51:17.6,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,,,,,,,,
547661,51:17.6,e0:cb:4e:31:20:6c,fc:6b:f0:0a:c3:43,,,,,,,,
547663,51:17.6,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
547675,51:18.0,f4:0f:24:37:5b:39,6c:fd:b9:4f:70:0b,,,,,,,,
547690,51:18.6,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
547692,51:18.6,f4:0f:24:37:5b:39,fc:6b:f0:0a:c3:43,,,,,,,,
547694,51:18.7,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
547698,51:18.8,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
547701,51:19.0,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
548321,51:28.5,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
548768,51:38.0,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
548795,51:39.6,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
548901,51:43.0,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
548903,51:43.1,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
548905,51:43.2,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
548907,51:43.3,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
548909,51:43.4,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
548911,51:43.5,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
548913,51:43.6,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
548915,51:43.7,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
548973,51:47.0,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,192.168.1.2,224.0.0.1,,,,,,
548976,51:47.0,00:90:a9:81:93:56,6c:fd:b9:4f:70:0b,192.168.1.170,224.0.0.251,,,,,,
548981,51:47.0,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,192.168.1.160,224.0.1.60,,,,,,
548982,51:47.0,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,192.168.1.160,224.0.1.60,,,,,,
548983,51:47.0,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,192.168.1.160,224.0.1.60,,,,,,
548985,51:47.1,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,192.168.0.50,224.0.0.252,,,,,,
549007,51:47.3,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
549009,51:47.3,b8:55:10:25:bb:10,fc:6b:f0:0a:c3:43,192.168.1.2,224.0.0.1,,,,,,
549011,51:47.3,00:90:a9:81:93:56,fc:6b:f0:0a:c3:43,192.168.1.170,224.0.0.251,,,,,,
549012,51:47.3,78:54:2e:56:20:fa,fc:6b:f0:0a:c3:43,192.168.0.50,224.0.0.252,,,,,,
549015,51:47.3,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,192.168.1.160,224.0.1.60,,,,,,
549017,51:47.3,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
549029,51:47.5,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
549069,51:50.0,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
549112,51:52.4,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
549114,51:52.4,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,47.91.156.175,192.168.1.111,12306,40100.0,,,,
549116,51:52.4,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
549158,51:56.0,00:0d:54:a4:81:85,6c:fd:b9:4f:70:0b,192.168.1.200,224.0.1.134,,,,,,
549159,51:56.0,00:0d:54:a4:81:85,6c:fd:b9:4f:70:0b,192.168.1.200,224.0.1.134,,,,,,
549161,51:56.0,00:0d:54:a4:81:85,6c:fd:b9:4f:70:0b,192.168.1.200,224.0.1.134,,,,,,
549162,51:56.0,00:0d:54:a4:81:85,6c:fd:b9:4f:70:0b,192.168.1.200,224.0.1.134,,,,,,
549182,51:56.5,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
549184,51:56.5,00:0d:54:a4:81:85,fc:6b:f0:0a:c3:43,192.168.1.200,224.0.1.134,,,,,,
549186,51:56.5,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
549192,51:57.0,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
549322,52:00.4,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
549389,52:02.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549390,52:02.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549391,52:02.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549392,52:02.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549394,52:02.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549395,52:02.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549433,52:03.6,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549437,52:03.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549438,52:03.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549439,52:03.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549440,52:03.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549482,52:04.7,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
549484,52:04.7,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,120.77.100.46,192.168.1.111,12306,40099.0,,,,
549488,52:04.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549493,52:04.7,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
549496,52:04.7,00:17:88:77:35:80,5f:97:f7:c4:e0:95,,,,,,,,
549497,52:04.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549498,52:04.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549499,52:04.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549500,52:04.8,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549525,52:05.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549526,52:05.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549527,52:05.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549528,52:05.8,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549552,52:06.6,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
549558,52:06.9,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549559,52:06.9,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549560,52:06.9,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549561,52:06.9,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549562,52:06.9,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549563,52:06.9,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549597,52:07.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,,,,,,,,
549598,52:07.7,00:17:88:77:35:80,f4:0f:24:37:5b:39,,,,,,,,
549602,52:07.8,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549608,52:07.8,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549609,52:07.8,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549613,52:07.9,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549619,52:08.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549620,52:08.1,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549621,52:08.1,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549627,52:08.1,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549630,52:08.2,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549631,52:08.2,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549653,52:09.1,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549660,52:09.1,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549667,52:09.2,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,60994.0,,
549695,52:10.8,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
549744,52:13.0,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
549746,52:13.1,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
549748,52:13.2,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
549750,52:13.3,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
549752,52:13.4,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
549754,52:13.5,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
549756,52:13.6,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
549760,52:13.7,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
549858,52:15.3,24:18:1d:49:97:57,6c:fd:b9:4f:70:0b,,,,,,,,
549927,52:17.5,e0:cb:4e:31:20:6c,6c:fd:b9:4f:70:0b,,,,,,,,
549985,52:18.0,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
549987,52:18.0,e0:cb:4e:31:20:6c,fc:6b:f0:0a:c3:43,,,,,,,,
549989,52:18.0,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
550018,52:18.2,f4:0f:24:37:5b:39,6c:fd:b9:4f:70:0b,,,,,,,,
550019,52:18.2,f4:0f:24:37:5b:39,6c:fd:b9:4f:70:0b,,,,,,,,
550071,52:19.0,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
550073,52:19.0,f4:0f:24:37:5b:39,fc:6b:f0:0a:c3:43,,,,,,,,
550076,52:19.1,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
550101,52:21.2,6c:fd:b9:4f:70:0b,b8:55:10:75:56:ab,,,,,,,,
550284,52:25.6,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
550526,52:31.6,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
550639,52:35.1,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
550753,52:42.0,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
550811,52:43.2,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
550815,52:43.3,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
550829,52:43.4,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
550832,52:43.5,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
550841,52:43.6,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
550848,52:43.7,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
550854,52:43.8,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
550865,52:43.9,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
550942,52:44.6,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
550945,52:44.6,fc:6b:f0:0a:c3:43,ff:ff:ff:ff:ff:ff,,,,,,,,
550947,52:44.6,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
550967,52:44.7,fc:6b:f0:0a:c3:43,ff:ff:ff:ff:ff:ff,,,,,,,,
551112,52:47.0,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,192.168.1.2,224.0.0.1,,,,,,
551114,52:47.0,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,192.168.1.2,224.0.0.1,,,,,,
551126,52:47.0,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,192.168.0.50,224.0.0.251,,,,,,
551135,52:47.0,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,192.168.0.50,224.0.0.251,,,,,,
551136,52:47.0,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,192.168.1.160,224.0.1.60,,,,,,
551153,52:47.0,00:90:a9:81:93:56,6c:fd:b9:4f:70:0b,192.168.1.170,239.255.255.250,,,,,,
551154,52:47.0,00:90:a9:81:93:56,6c:fd:b9:4f:70:0b,192.168.1.170,239.255.255.250,,,,,,
551155,52:47.0,00:90:a9:81:93:56,6c:fd:b9:4f:70:0b,192.168.1.170,239.255.255.250,,,,,,
551156,52:47.0,00:90:a9:81:93:56,6c:fd:b9:4f:70:0b,192.168.1.170,239.255.255.250,,,,,,
551157,52:47.0,00:90:a9:81:93:56,6c:fd:b9:4f:70:0b,192.168.1.170,239.255.255.250,,,,,,
551158,52:47.0,00:90:a9:81:93:56,6c:fd:b9:4f:70:0b,192.168.1.170,239.255.255.250,,,,,,
551160,52:47.1,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,192.168.0.50,224.0.0.252,,,,,,
551212,52:47.7,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
551214,52:47.7,b8:55:10:25:bb:10,fc:6b:f0:0a:c3:43,192.168.1.2,224.0.0.1,,,,,,
551216,52:47.7,78:54:2e:56:20:fa,fc:6b:f0:0a:c3:43,192.168.0.50,224.0.0.251,,,,,,
551217,52:47.7,00:90:a9:81:93:56,fc:6b:f0:0a:c3:43,192.168.1.170,239.255.255.250,,,,,,
551218,52:47.7,78:54:2e:56:20:fa,fc:6b:f0:0a:c3:43,192.168.0.50,224.0.0.252,,,,,,
551221,52:47.7,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,192.168.1.160,224.0.1.60,,,,,,
551228,52:47.7,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
551352,52:50.5,00:0d:54:a4:81:85,6c:fd:b9:4f:70:0b,192.168.1.200,224.0.1.134,,,,,,
551367,52:50.8,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
551374,52:50.9,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
551376,52:50.9,00:0d:54:a4:81:85,fc:6b:f0:0a:c3:43,192.168.1.200,224.0.1.134,,,,,,
551378,52:50.9,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
551392,52:51.9,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
551394,52:51.9,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,47.91.156.175,192.168.1.111,12306,40100.0,,,,
551396,52:51.9,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
551415,52:52.4,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
551455,52:54.2,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
551760,53:02.8,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
551774,53:03.6,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
